Customer Name,Category,Sales,Profit
Carlos Soltero,Furniture,"Brown\"",0.6
Charles Crestani,Office Supplies,51.52,1.5456
Dianna Vittorini,Technology,470.376,52.9173
Dianna Vittorini,Technology,105.584,9.2386
Dianna Vittorini,Office Supplies,31.152,3.5046
Dianna Vittorini,Office Supplies,6.783,-4.7481
Dianna Vittorini,Technology,406.368,30.4776
Bruce Degenhardt,Furniture,70.98,4.9686
Bruce Degenhardt,Office Supplies,294.93,144.5157
Zuschuss Carroll,Technology,84.784,-20.1362
Zuschuss Carroll,Office Supplies,20.736,7.2576
Zuschuss Carroll,Office Supplies,16.821,-12.8961
Zuschuss Carroll,Office Supplies,10.368,3.6288
Melanie Seite,Office Supplies,9.344,1.168
Melanie Seite,Technology,31.2,9.75
Lena Radford,Office Supplies,76.12,22.0748
Lena Radford,Technology,1199.976,434.9913
Lena Radford,Technology,445.96,55.745
Lena Radford,Furniture,327.76,91.7728
Theone Pippenger,Office Supplies,11.632,1.0178
Chloris Kastensmidt,Technology,143.982,-28.7964
Chloris Kastensmidt,Technology,494.376,-115.3544
Chloris Kastensmidt,Office Supplies,5.84,0.73
Alan Shonely,Office Supplies,142.776,17.847
Alan Shonely,Furniture,45.696,5.1408
Alan Shonely,Office Supplies,7.218,-5.5338
Alan Shonely,Office Supplies,43.188,-31.6712
Alan Shonely,Office Supplies,131.904,47.8152
Andrew Roberts,Office Supplies,3.282,-2.6256
Andrew Roberts,Office Supplies,21.168,2.3814
Andrew Roberts,Technology,55.188,-10.1178
Nona Balk,Technology,369.576,41.5773
Nona Balk,Office Supplies,15.712,5.6956
Giulietta Dortch,Office Supplies,8.448,2.64
Giulietta Dortch,Technology,728.946,-157.9383
Clytie Kelty,Technology,119.94,15.992
Clytie Kelty,Office Supplies,3.648,-2.7968
Nat Gilpin,Furniture,40.48,15.7872
Nat Gilpin,Furniture,9.94,3.0814
Nat Gilpin,Office Supplies,107.424,33.57
Nat Gilpin,Technology,37.91,10.9939
Nat Gilpin,Furniture,88.02,27.2862
Christina Anderson,Office Supplies,8.69,-14.773
Sylvia Foulston,Furniture,301.96,87.5684
Sylvia Foulston,Office Supplies,555.21,178.901
Sylvia Foulston,Office Supplies,523.48,130.87
Sylvia Foulston,Office Supplies,161.82,46.9278
Meg O'Connel,Furniture,35.56,12.0904
Annie Thurman,Office Supplies,97.16,28.1764
Logan Currie,Office Supplies,"Executive Red\"",0.2
Logan Currie,Office Supplies,"Gregg Ruled\"",0.0
Fred McMath,Office Supplies,243.384,-51.7191
Fred McMath,Technology,119.8,29.95
Fred McMath,Technology,300.768,30.0768
Brian Dahlen,Technology,17.88,2.4585
Brian Dahlen,Office Supplies,235.944,85.5297
Denny Joy,Furniture,392.94,43.2234
Max Engle,Office Supplies,18.882,-13.8468
Max Engle,Office Supplies,122.328,12.2328
Rick Bensley,Furniture,1049.2,272.792
Rick Bensley,Office Supplies,15.424,5.0128
Justin Deggeller,Furniture,18.84,6.0288
John Lee,Office Supplies,330.4,85.904
John Lee,Office Supplies,26.25,12.6
Sean Christensen,Technology,132.52,54.3332
Tamara Willingham,Office Supplies,6.48,3.1752
Chuck Clark,Office Supplies,209.3,56.511
Barry Blumstein,Office Supplies,31.56,9.8625
Barry Blumstein,Office Supplies,30.144,3.0144
Anthony Rawles,Furniture,14.8,6.068
Anthony Rawles,Technology,302.376,22.6782
Anthony Rawles,Technology,316,31.6
Steven Roelle,Office Supplies,379.4,178.318
Allen Rosenblatt,Office Supplies,97.82,45.9754
Allen Rosenblatt,Technology,103.12,10.312
Craig Reiter,Office Supplies,113.552,8.5164
Craig Reiter,Office Supplies,3.318,-2.6544
Craig Reiter,Office Supplies,134.288,45.3222
Eugene Hildebrand,Furniture,701.372,-50.098
Eugene Hildebrand,Office Supplies,2.308,-3.462
Cassandra Brandow,Office Supplies,999.432,124.929
Cassandra Brandow,Office Supplies,724.08,-135.765
Cassandra Brandow,Furniture,918.785,-118.1295
Cassandra Brandow,Office Supplies,2.724,-4.2222
Sibella Parks,Office Supplies,459.95,18.398
Roy Collins,Office Supplies,10.74,5.2626
Tiffany House,Office Supplies,23.76,2.079
Tiffany House,Office Supplies,85.056,28.7064
Tiffany House,Technology,381.576,28.6182
Resi P�lking,Furniture,30.36,8.7285
Meg O'Connel,Furniture,23.976,-14.3856
Meg O'Connel,Furniture,108.925,-71.8905
Meg O'Connel,Office Supplies,"200/Messages\"",0.2
Tamara Dahlen,Office Supplies,19.56,1.7115
Rob Beeghly,Office Supplies,61.44,16.5888
Rob Beeghly,Office Supplies,38.9,17.505
Rob Beeghly,Technology,99.39,40.7499
Carol Darley,Office Supplies,2.688,-7.392
Carol Darley,Technology,27.816,4.5201
Carol Darley,Furniture,82.524,-41.262
Carol Darley,Office Supplies,182.994,-320.2395
Doug Jacobs,Office Supplies,14.352,4.6644
Doug Jacobs,Office Supplies,64.96,2.5984
Doug Jacobs,Office Supplies,68.6,18.522
Grant Thornton,Technology,7999.98,-3839.9904
Grant Thornton,Office Supplies,167.44,14.651
Michael Chen,Technology,479.97,163.1898
Michael Chen,Office Supplies,14.62,6.8714
Michael Chen,Office Supplies,19.44,9.3312
Ralph Arnett,Furniture,191.984,4.7996
Naresj Patel,Furniture,104.01,14.5614
Naresj Patel,Technology,284.82,74.0532
Naresj Patel,Office Supplies,36.84,10.3152
Alan Barnes,Technology,166.24,24.936
Alan Barnes,Office Supplies,33.4,16.032
Jesus Ocampo,Office Supplies,198.272,17.3488
Jesus Ocampo,Office Supplies,47.36,17.76
Jesus Ocampo,Office Supplies,200.984,62.8075
Jesus Ocampo,Office Supplies,97.696,31.7512
Jesus Ocampo,Office Supplies,2.696,0.8088
Jesus Ocampo,Office Supplies,18.588,-13.6312
Jesus Ocampo,Office Supplies,4.896,-3.4272
Dorris liebe,Furniture,15.072,4.1448
Alejandro Savely,Furniture,209.88,35.6796
Jay Kimmel,Furniture,369.912,-13.8717
Brad Norvell,Office Supplies,10.368,3.6288
Brad Norvell,Office Supplies,166.84,18.7695
Brad Norvell,Technology,15.216,2.2824
David Philippe,Technology,119.96,52.7824
David Philippe,Furniture,883.92,-110.49
David Philippe,Office Supplies,46.72,15.768
Tracy Hopkins,Office Supplies,55.48,26.6304
Arthur Prichep,Office Supplies,24.448,8.8624
Roland Schwarz,Office Supplies,281.34,109.7226
Roland Schwarz,Technology,307.98,89.3142
Roland Schwarz,Technology,299.97,113.9886
Dorris liebe,Office Supplies,19.92,6.972
Seth Vernon,Furniture,9.94,3.0814
Kelly Collister,Furniture,103.056,24.4758
Christine Kargatis,Office Supplies,59.808,19.4376
Christine Kargatis,Furniture,73.32,21.996
Ross DeVincentis,Office Supplies,146.82,73.41
Michael Paige,Furniture,1652.94,231.4116
Michael Paige,Office Supplies,296.37,80.0199
Mathew Reese,Furniture,129.92,21.112
Steve Chapman,Office Supplies,45.584,5.1282
Jay Fein,Office Supplies,17.568,6.3684
Jay Fein,Technology,55.992,5.5992
Emily Grady,Office Supplies,182.72,84.0512
Emily Grady,Furniture,400.032,-153.3456
Emily Grady,Office Supplies,33.63,10.089
Emily Grady,Furniture,542.646,102.4998
Emily Grady,Office Supplies,6.3,3.024
Darrin Sayre,Office Supplies,242.94,9.7176
Darrin Sayre,Technology,179.97,86.3856
Darrin Sayre,Office Supplies,99.696,33.6474
Darrin Sayre,Office Supplies,27.936,9.4284
Darrin Sayre,Furniture,84.98,18.6956
Darrin Sayre,Office Supplies,18.72,6.552
Gary Zandusky,Technology,49.98,8.4966
Phillina Ober,Office Supplies,11.784,4.2717
Phillina Ober,Office Supplies,272.736,-64.7748
Phillina Ober,Office Supplies,3.54,-5.487
Sung Shariari,Office Supplies,51.52,-10.948
Sung Shariari,Office Supplies,"Gregg Ruled\"",0.2
Sung Shariari,Office Supplies,4.624,1.6762
Sung Shariari,Office Supplies,"2/Pack\"",0.2
Maya Herman,Furniture,567.12,-28.356
Maya Herman,Office Supplies,359.32,7.1864
Peter B�hler,Technology,11.992,0.8994
Roland Fjeld,Office Supplies,58.05,26.703
Roland Fjeld,Furniture,157.74,56.7864
Roland Fjeld,Office Supplies,56.98,22.792
Roland Fjeld,Office Supplies,2.88,1.4112
Yoseph Carroll,Technology,1199.976,374.9925
Melanie Seite,Furniture,79.92,28.7712
Nona Balk,Furniture,383.438,-167.3184
Debra Catini,Office Supplies,24.56,6.8768
Debra Catini,Technology,119.8,47.92
Christine Phan,Office Supplies,13.128,4.2666
Barry Franz�sisch,Office Supplies,"200/Messages\"",0.0
Andrew Roberts,Office Supplies,58.32,27.9936
Julie Creighton,Office Supplies,12.39,5.6994
Lisa Hazard,Technology,107.982,-26.9955
Chris Selesnick,Office Supplies,11.36,5.3392
Chris Selesnick,Office Supplies,50.94,25.47
Chris Selesnick,Technology,646.74,258.696
Chris Selesnick,Office Supplies,5.64,2.7072
Chris Selesnick,Office Supplies,572.58,34.3548
Anthony Johnson,Furniture,310.88,23.316
Laurel Elliston,Furniture,641.96,179.7488
Benjamin Venier,Office Supplies,18.28,9.14
Benjamin Venier,Technology,207,51.75
Benjamin Venier,Office Supplies,32.35,16.175
Benjamin Venier,Office Supplies,7.71,3.4695
Benjamin Venier,Office Supplies,40.3,10.881
Benjamin Venier,Furniture,34.58,14.5236
Dan Lawera,Office Supplies,32.76,3.6855
Nick Zandusky,Furniture,544.008,40.8006
Nick Zandusky,Office Supplies,59.94,28.1718
Nick Zandusky,Office Supplies,23.92,11.7208
Nick Zandusky,Office Supplies,4.28,1.926
Bryan Mills,Office Supplies,32.07,-22.449
Bryan Mills,Technology,24,-2.7
Bryan Mills,Furniture,35.49,-15.6156
Bryan Mills,Technology,47.984,0.5998
Erin Ashbrook,Office Supplies,186.69,87.7443
Clay Ludtke,Office Supplies,17.456,5.8914
Liz Thompson,Furniture,348.928,34.8928
Sue Ann Reed,Office Supplies,143.96,69.1008
Sue Ann Reed,Office Supplies,15.42,4.1634
Sue Ann Reed,Office Supplies,43.04,21.0896
Sue Ann Reed,Furniture,332.94,79.9056
Joe Kamberova,Technology,1363.96,85.2475
Erica Smith,Office Supplies,9.96,4.5816
Erica Smith,Office Supplies,21.72,10.6428
Rick Hansen,Office Supplies,20.16,9.8784
David Bremer,Office Supplies,132.79,63.7392
David Bremer,Office Supplies,12.96,6.2208
David Bremer,Office Supplies,21.56,10.3488
Carlos Daly,Furniture,283.92,17.745
Helen Wasserman,Furniture,22.23,7.3359
Helen Wasserman,Technology,215.968,18.8972
Helen Wasserman,Office Supplies,355.32,99.4896
Mike Caudle,Office Supplies,12.96,6.2208
Gary McGarr,Furniture,18.28,6.2152
Russell Applegate,Office Supplies,43.176,4.3176
Russell Applegate,Technology,1983.968,247.996
Allen Armold,Furniture,28.4,11.076
Allen Armold,Technology,149.97,50.9898
Zuschuss Carroll,Office Supplies,11.52,3.2256
Zuschuss Carroll,Furniture,1298.55,311.652
Zuschuss Carroll,Office Supplies,213.92,62.0368
Zuschuss Carroll,Technology,25.78,2.578
Pauline Johnson,Furniture,18.28,6.2152
Pauline Johnson,Technology,1399.93,601.9699
Bart Watters,Office Supplies,51.84,24.8832
Dean Braden,Office Supplies,5.344,1.8704
Cynthia Arntzen,Office Supplies,41.472,14.5152
Cynthia Arntzen,Office Supplies,3.168,-2.4288
Cynthia Arntzen,Furniture,1228.465,0.0
Cynthia Arntzen,Office Supplies,31.086,-22.7964
Cynthia Arntzen,Office Supplies,335.52,117.432
Toby Ritter,Technology,239.97,71.991
Toby Ritter,Office Supplies,9.82,4.8118
Patrick Gardner,Technology,67.8,4.068
Patrick Gardner,Technology,167.97,40.3128
Greg Tran,Office Supplies,35,16.8
Greg Tran,Office Supplies,37.24,10.7996
Greg Tran,Office Supplies,15.28,7.4872
Joel Eaton,Furniture,301.96,90.588
Joel Eaton,Office Supplies,180.66,50.5848
Joel Eaton,Technology,191.98,51.8346
Joel Eaton,Technology,65.99,17.1574
Jennifer Braxton,Office Supplies,35.216,2.6412
Jennifer Braxton,Office Supplies,23.696,6.5164
Jennifer Braxton,Technology,265.475,-111.4995
Lisa Hazard,Office Supplies,51.184,-79.3352
James Lanier,Office Supplies,9.664,3.2616
Ed Braxton,Technology,21.072,1.5804
Brian Moss,Office Supplies,60.45,16.3215
Brian Moss,Office Supplies,11.52,3.3408
Brian Moss,Furniture,186.048,9.3024
Eudokia Martin,Office Supplies,37.44,11.7
Eudokia Martin,Office Supplies,26.976,8.7672
Eudokia Martin,Office Supplies,11.36,3.2944
Eudokia Martin,Office Supplies,14.62,6.8714
Art Foster,Technology,83.72,23.4416
Art Foster,Furniture,287.94,77.7438
Guy Armstrong,Furniture,"Black\"",0.2
Cyma Kinney,Technology,115.36,49.6048
Dave Poirier,Office Supplies,5.16,1.3416
Dave Poirier,Office Supplies,38.88,18.6624
Valerie Dominguez,Office Supplies,185.88,50.1876
Greg Tran,Furniture,44.46,14.6718
Greg Tran,Office Supplies,242.94,9.7176
Berenike Kampe,Office Supplies,39.96,18.7812
Berenike Kampe,Office Supplies,102.3,26.598
Berenike Kampe,Office Supplies,21.36,5.7672
Sanjit Jacobs,Office Supplies,7.61,3.5767
Sanjit Jacobs,Office Supplies,7.16,3.58
Chuck Magee,Office Supplies,7.36,0.1472
Chuck Magee,Office Supplies,23.1,10.626
Anthony Johnson,Technology,191.472,40.6878
Anthony Johnson,Office Supplies,5.248,0.5904
Anthony Johnson,Technology,59.184,5.1786
Anthony Jacobs,Office Supplies,2.89,1.3583
Anthony Jacobs,Furniture,51.94,21.2954
Linda Southworth,Office Supplies,15.936,5.1792
Guy Phonely,Office Supplies,44.91,-35.928
Paul Knutson,Office Supplies,1141.47,-760.98
Paul Knutson,Technology,280.782,-46.797
Tracy Blumstein,Office Supplies,34.44,17.22
Sally Matthias,Office Supplies,"200 Messages\"",0.0
Sally Matthias,Office Supplies,106.344,37.2204
Guy Armstrong,Office Supplies,192.16,67.256
Chuck Clark,Furniture,322.59,64.518
Chuck Clark,Technology,29.99,13.1956
Chuck Clark,Technology,371.97,66.9546
Anthony Garverick,Office Supplies,"Light Blue\"",0.7
Harold Pawlan,Office Supplies,68.472,23.1093
Harold Pawlan,Furniture,1242.9,262.39
Dave Kipp,Office Supplies,30.84,8.3268
Gary Zandusky,Office Supplies,13.48,5.9312
Peter McVee,Furniture,31.4,10.048
Lauren Leatherbury,Furniture,17.46,5.9364
Jill Stevenson,Office Supplies,13.944,4.5318
Olvera Toch,Office Supplies,83.76,1.6752
Ed Ludwig,Office Supplies,37.66,18.4534
Cyma Kinney,Office Supplies,34.68,16.9932
Jeremy Ellison,Technology,149.95,14.995
Jeremy Ellison,Office Supplies,51.312,18.6006
Tracy Hopkins,Office Supplies,"Gregg Ruled\"",0.0
Tracy Hopkins,Office Supplies,15.92,5.4128
Tracy Hopkins,Technology,543.92,135.98
Pamela Coakley,Office Supplies,155.82,42.0714
Pamela Coakley,Office Supplies,70.008,24.5028
Hunter Lopez,Office Supplies,15.648,5.0856
Maribeth Schnelling,Office Supplies,103.6,51.8
George Bell,Office Supplies,46.96,22.5408
Justin Ritter,Office Supplies,8.904,-6.5296
Tamara Dahlen,Office Supplies,10.44,3.393
Tamara Dahlen,Office Supplies,18.336,-32.088
Dave Brooks,Technology,323.976,20.2485
Logan Currie,Office Supplies,20.04,9.6192
Logan Currie,Office Supplies,64.96,2.5984
Logan Currie,Office Supplies,12.96,6.2208
Patrick O'Donnell,Furniture,323.136,12.1176
Patrick O'Donnell,Technology,90.93,2.7279
Patrick O'Donnell,Office Supplies,52.776,19.791
Bill Eplett,Technology,1199.8,323.946
Bill Eplett,Technology,1928.78,829.3754
Bill Eplett,Office Supplies,352.38,81.0474
Sample Company A,Furniture,22.2,9.102
Brian Moss,Furniture,46.94,19.2454
Brian Moss,Technology,143.73,56.0547
Kelly Lampkin,Furniture,99.918,-18.5562
Kelly Lampkin,Furniture,797.944,-56.996
Kelly Lampkin,Office Supplies,8.568,-14.5656
Rob Williams,Office Supplies,149.352,50.4063
Rob Williams,Office Supplies,12.992,-0.812
Roy Collins,Office Supplies,24.56,6.8768
Sanjit Engle,Technology,85.14,34.9074
Sanjit Engle,Technology,21.99,10.5552
Sanjit Engle,Office Supplies,406.6,113.848
Adam Hart,Office Supplies,841.568,294.5488
Jessica Myrick,Office Supplies,15.552,5.4432
Jessica Myrick,Technology,252,53.55
Joel Jenkins,Office Supplies,46.2,12.936
Joel Jenkins,Office Supplies,28.84,9.5172
Alan Barnes,Office Supplies,14.592,2.5536
Alan Barnes,Office Supplies,89.856,21.3408
Alan Barnes,Office Supplies,13.872,5.0286
Ralph Kennedy,Office Supplies,"24 Cards/25 Envelopes/Set\"",0.2
Catherine Glotzbach,Office Supplies,"3 Forms per Page\"",0.2
Catherine Glotzbach,Office Supplies,29.718,-21.7932
Catherine Glotzbach,Office Supplies,15.552,5.4432
Catherine Glotzbach,Office Supplies,447.696,33.5772
Ruben Ausman,Technology,159.99,54.3966
Rachel Payne,Office Supplies,12.96,6.2208
Rachel Payne,Office Supplies,134.48,34.9648
Karen Carlisle,Office Supplies,"5 1/2\"\" X 4\"\"",2.0
Rob Williams,Office Supplies,"Dark Blue\"",0.2
Rob Williams,Furniture,1114.272,41.7852
John Lucas,Office Supplies,32.4,15.552
John Lucas,Office Supplies,540.57,140.5482
John Lucas,Office Supplies,167.76,62.91
Cynthia Arntzen,Furniture,393.165,-204.4458
Ross Baird,Furniture,516.488,-12.9122
Ross Baird,Furniture,1007.232,75.5424
Ross Baird,Furniture,2065.32,-619.596
Ross Baird,Office Supplies,15.552,5.4432
Ross Baird,Office Supplies,25.344,7.92
Katherine Hughes,Furniture,25.472,7.6416
Greg Hansen,Office Supplies,27.168,2.7168
Greg Hansen,Furniture,78.8528,-11.596
Scott Williamson,Office Supplies,173.8,43.45
Joseph Airdo,Technology,29.592,2.5893
Joseph Airdo,Office Supplies,4.752,-3.168
Joseph Airdo,Office Supplies,"Ream\"",0.2
Daniel Lacy,Furniture,204.6,53.196
Lindsay Williams,Furniture,321.568,28.1372
Thomas Brumley,Office Supplies,6.24,3.0576
Cynthia Voltz,Office Supplies,21.88,10.94
Maribeth Schnelling,Office Supplies,4.608,1.6704
Bryan Spruell,Office Supplies,9.82,4.8118
Bryan Spruell,Office Supplies,35.97,9.7119
Bryan Spruell,Office Supplies,12.96,6.2208
Bryan Spruell,Office Supplies,191.6,91.968
Bryan Spruell,Office Supplies,8.64,4.2336
Bryan Spruell,Office Supplies,501.81,0.0
Delfina Latchford,Furniture,127.104,28.5984
Delfina Latchford,Technology,124.2,-31.05
Delfina Latchford,Office Supplies,18.588,-13.6312
Delfina Latchford,Office Supplies,30.072,10.1493
Phillina Ober,Technology,160.93,3.2186
Phillina Ober,Office Supplies,75.792,25.5798
Tamara Dahlen,Office Supplies,1.08,-0.792
Bart Watters,Technology,3059.982,679.996
Robert Waldorf,Office Supplies,3.282,-2.6256
Ken Brennan,Office Supplies,34.02,16.6698
Emily Burns,Furniture,599.292,93.2232
Tracy Zic,Office Supplies,3.392,0.8056
Tracy Zic,Technology,559.984,55.9984
Tracy Zic,Furniture,603.92,75.49
Ann Steele,Office Supplies,7.968,2.5896
Ann Steele,Office Supplies,27.968,9.4392
Ann Steele,Technology,336.51,44.868
Toby Swindell,Office Supplies,1.112,-1.8904
John Grady,Furniture,520.05,72.807
John Grady,Office Supplies,17.97,5.2113
Sara Luxemburg,Furniture,1166.92,131.2785
Troy Staebel,Office Supplies,14.624,5.484
Roland Fjeld,Office Supplies,10.23,4.9104
Roland Fjeld,Office Supplies,154.9,69.705
Mitch Willingham,Office Supplies,2715.93,1276.4871
Mitch Willingham,Technology,617.97,173.0316
Rob Dowd,Office Supplies,10.67,4.9082
Rob Dowd,Office Supplies,36.63,9.8901
Rob Dowd,Furniture,24.1,9.158
Rob Dowd,Furniture,33.11,12.9129
Frank Merwin,Office Supplies,44.02,11.4452
Rick Hansen,Technology,2309.65,762.1845
Rick Hansen,Furniture,1090.782,-290.8752
Rick Hansen,Office Supplies,19.44,9.3312
Ryan Akin,Office Supplies,484.65,92.0835
Joe Kamberova,Office Supplies,115.296,40.3536
Meg Tillman,Office Supplies,7.08,2.478
Meg Tillman,Office Supplies,4.401,-3.5208
Patrick O'Brill,Office Supplies,"5 1/2\"\" X 4\"\"\"",0.0
Annie Thurman,Technology,95.984,5.999
Vivek Gonzalez,Furniture,"Clear\"",0.0
Philip Fox,Furniture,155.25,46.575
Philip Fox,Office Supplies,14.03,4.0687
John Stevenson,Furniture,1618.37,356.0414
John Stevenson,Technology,99.6,36.852
Meg O'Connel,Office Supplies,32.4,15.552
Kalyca Meade,Furniture,13.96,6.7008
Kalyca Meade,Furniture,155.82,63.8862
Kalyca Meade,Technology,124.95,2.499
Kalyca Meade,Office Supplies,601.65,156.429
Greg Tran,Office Supplies,22.74,8.8686
Greg Tran,Furniture,1267.53,316.8825
Greg Tran,Technology,1379.92,648.5624
Philip Brown,Office Supplies,6.208,2.1728
Hallie Redmond,Office Supplies,11.808,4.2804
Deanra Eno,Office Supplies,15.552,5.4432
Deanra Eno,Office Supplies,63.312,20.5764
Deanra Eno,Technology,15.588,-9.8724
Laura Armstrong,Office Supplies,177.2,83.284
Laura Armstrong,Technology,197.97,57.4113
Laura Armstrong,Furniture,854.94,213.735
Laura Armstrong,Furniture,124.11,52.1262
Laura Armstrong,Office Supplies,14.4,7.056
Allen Goldenen,Office Supplies,15.696,5.1012
Allen Goldenen,Office Supplies,2.628,-1.9272
Allen Goldenen,Office Supplies,14.427,-10.5798
Ed Ludwig,Furniture,86.62,8.662
Jennifer Jackson,Office Supplies,36.624,13.734
Jennifer Halladay,Office Supplies,23.968,2.6964
Jennifer Halladay,Office Supplies,28.728,1.7955
Robert Dilbeck,Furniture,697.16,146.4036
Mary O'Rourke,Technology,31.86,11.151
Mary O'Rourke,Furniture,722.352,90.294
Noel Staavos,Office Supplies,8.84,2.9835
Noel Staavos,Office Supplies,58.464,-146.16
Steve Nguyen,Furniture,254.604,-18.186
Zuschuss Carroll,Technology,1363.96,85.2475
Zuschuss Carroll,Furniture,102.36,-3.8385
Lena Creighton,Technology,1113.504,125.2692
Lena Creighton,Technology,99.99,37.9962
Deirdre Greer,Furniture,168.464,-29.4812
Deirdre Greer,Office Supplies,6.72,2.436
Deirdre Greer,Furniture,282.888,56.5776
Nicole Fjeld,Office Supplies,11.16,4.3524
Nicole Fjeld,Furniture,108.4,22.764
Nicole Fjeld,Office Supplies,82.344,27.7911
Nicole Fjeld,Office Supplies,9.088,3.2944
Ben Peterman,Office Supplies,19.936,7.2268
Ben Peterman,Office Supplies,"Blue\"",0.2
Matthew Grinstein,Office Supplies,4.416,1.6008
Julia Dunbar,Furniture,107.772,-29.2524
Theresa Swint,Office Supplies,45.216,4.5216
Theresa Swint,Office Supplies,10.416,-2.2134
Theresa Swint,Office Supplies,7.872,1.2792
Theresa Swint,Technology,118.782,-27.7158
Theresa Swint,Office Supplies,1.448,0.2353
Theresa Swint,Office Supplies,55.47,-46.225
Brian DeCherney,Furniture,194.848,12.178
Charles McCrossin,Office Supplies,1.744,-0.3488
